sample_id,Continent,Country,System,Waterbody,Zone Area,Tidal_Zone,Test_Area,Year,Date,mp/kg dw,Size_class,Dominant_Size,dominant_color,source,environment_type,location,concentration_level,color_display
Xialiao_2019-08-12_A_10.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.8017960230917254,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_A_11.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_A_12.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.8799718409010912,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_A_13.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,101.98744769874476,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium,unknown
Xialiao_2019-08-12_A_14.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,13.42957864696995,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-08-12_A_15.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,4.412283798093894,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_A_16.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.8175277959450621,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_A_17.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,5.154107823935676,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_A_18.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_A_19.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,1.1827321111768183,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_A_20.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_A_21.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_A_22.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_A_23.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_A_24.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_B_5.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,5.569867019424912,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_B_6.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,73.19431017815218,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-08-12_B_7.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,1.3813108640099452,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_B_8.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,4.796820393339272,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_B_9.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,34.46542686867236,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-08-12_B_10.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,44.20866489832007,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-08-12_B_11.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,5.537974683544304,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_B_12.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,8.718395815170009,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_B_13.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,4.206983592763988,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_B_14.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_B_15.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,4.349717268377555,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_B_16.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,19.164430816404753,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-08-12_B_17.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,2.4543892661376097,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_B_18.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,7.696912682801676,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_B_19.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.8678295582747549,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_B_20.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_B_21.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_B_22.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_B_23.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_B_24.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_C_5.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,192.41088539670372,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium,unknown
Xialiao_2019-08-12_C_6.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,81.30081300813009,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-08-12_C_7.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,18.682535289233325,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-08-12_C_8.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,1.3946028868279758,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_C_9.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_C_10.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,11.492601637695731,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-08-12_C_11.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,2.0617139715483472,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_C_12.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,9.547841505831004,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_C_13.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,12.023746900127753,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-08-12_C_14.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,3.578329635726043,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_C_15.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,1.349072512647555,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_C_16.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,77.28091236494598,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-08-12_C_17.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-08-12 00:00:00,10.687912942090945,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-08-12_C_18.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,5.386963548213324,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_C_19.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_C_20.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_C_21.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_C_22.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_C_23.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.9102494083378848,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-08-12_C_24.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-08-12 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-10-03_A_5.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,184.7953216374269,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium,unknown
Xialiao_2019-10-03_A_6.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,2319.397042093288,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",High,unknown
Xialiao_2019-10-03_A_7.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,38.94142891202416,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-10-03_A_8.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,1.996539331824837,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-10-03_A_9.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,10.080645161290322,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-10-03_A_10.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,12.44641128474623,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-10-03_A_11.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,597.7871527501393,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium,unknown
Xialiao_2019-10-03_A_12.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,90.557219017016,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-10-03_A_13.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,187.0493324766188,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium,unknown
Xialiao_2019-10-03_A_14.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-10-03 00:00:00,93.1124195536081,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-10-03_A_15.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-10-03 00:00:00,899.1061960309044,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium,unknown
Xialiao_2019-10-03_A_16.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-10-03 00:00:00,1068.2011935208866,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",High,unknown
Xialiao_2019-10-03_A_17.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-10-03 00:00:00,19.15991156963891,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-10-03_A_18.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2019.0,2019-10-03 00:00:00,143.45242161349816,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium,unknown
Xialiao_2019-10-03_A_19.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2019.0,2019-10-03 00:00:00,6.174109899156205,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-10-03_A_20.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2019.0,2019-10-03 00:00:00,5.402850003376781,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-10-03_A_21.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2019.0,2019-10-03 00:00:00,13.053827843046918,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-10-03_A_22.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,2.3752969121140146,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-10-03_B_5.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,268.7515269973125,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium,unknown
Xialiao_2019-10-03_B_6.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,22.02104232933692,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-10-03_B_7.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,6.248698187877526,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-10-03_B_8.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,4.814636494944631,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-10-03_B_9.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,196.33507853403145,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium,unknown
Xialiao_2019-10-03_B_10.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,157.04190163466342,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium,unknown
Xialiao_2019-10-03_B_11.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,238.9514904499321,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium,unknown
Xialiao_2019-10-03_B_12.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,136.75213675213675,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium,unknown
Xialiao_2019-10-03_B_13.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,42.91845493562232,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-10-03_B_14.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-10-03 00:00:00,186.32629107981225,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium,unknown
Xialiao_2019-10-03_B_15.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-10-03 00:00:00,1282.5766267824947,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",High,unknown
Xialiao_2019-10-03_B_16.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-10-03 00:00:00,484.5665961945031,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium,unknown
Xialiao_2019-10-03_B_17.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-10-03 00:00:00,173.81508006759472,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium,unknown
Xialiao_2019-10-03_B_18.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2019.0,2019-10-03 00:00:00,41.45873320537428,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-10-03_B_19.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2019.0,2019-10-03 00:00:00,11.555350127108854,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-10-03_B_20.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2019.0,2019-10-03 00:00:00,10.476689366160294,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-10-03_B_21.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2019.0,2019-10-03 00:00:00,59.39958259752769,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-10-03_B_22.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,6.688403979600368,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low,unknown
Xialiao_2019-10-03_C_5.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,172.82350399654354,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium,unknown
Xialiao_2019-10-03_C_6.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,40.15728269053794,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-10-03_C_7.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,96.0787376972348,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
Xialiao_2019-10-03_C_8.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019.0,2019-10-03 00:00:00,42.48206699630893,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low,unknown
